Step,Symbol,Timeframe,Net Profit (USD),Net Profit Long (USD),Net Profit Short (USD),% Profitable,% Profitable Long,% Profitable Short,Profit Factor,Profit Factor Long,Profit Factor Short,Max Drawdown (USD),Buy & Hold Return (USD),Total Closed Trades,Total Closed Trades Long,Total Closed Trades Short,Total Open Trades,Total Open Trades Long,Total Open Trades Short,Avg Trade (USD),Avg Trade Long (USD),Avg Trade Short (USD),Avg Winning Trade (USD),Avg Winning Trade Long (USD),Avg Winning Trade Short (USD),Avg Losing Trade (USD),Avg Losing Trade Long (USD),Avg Losing Trade Short (USD),Largest Winning Trade (USD),Largest Winning Trade Long (USD),Largest Winning Trade Short (USD),Largest Losing Trade (USD),Largest Losing Trade Long (USD),Largest Losing Trade Short (USD),Trade Direction,Wick Size Threshold (%),Limit Order Distance (cents),ATR Multiplier for SL,TP (SL multiplier),Cancel Order After X Candles,Minimum Body Size (cents),Maximum Body Size (cents),Risk Per Trade ($),Show Statistics Table,Starting Balance
60,"COINBASE:SUIUSD","5","2,329.81","2,329.81","0.00","32.72","32.72","0.00","1.21","1.21","","1,638.49","23,658.91",162,162,0,0,0,0,"14.38","14.38","","250.30","250.30","","100.33","100.33","","250.95","250.95","","101.44","101.44","",1,0.018,1,2.5,8,0.005
61,"COINBASE:SUIUSD","5","5,178.07","5,178.07","0.00","35.75","35.75","0.00","1.39","1.39","","1,421.59","23,417.05",207,207,0,0,0,0,"25.01","25.01","","250.35","250.35","","100.36","100.36","","251.07","251.07","","101.09","101.09","",0.6,0.013,1.02,2.5,8,0.005
62,"COINBASE:SUIUSD","5","4,926.40","4,926.40","0.00","35.21","35.21","0.00","1.36","1.36","","1,421.59","23,436.44",213,213,0,0,0,0,"23.13","23.13","","250.36","250.36","","100.36","100.36","","251.07","251.07","","101.09","101.09","",0.7,0.013,1.02,2.5,8,0.005
63,"COINBASE:SUIUSD","5","5,376.21","5,376.21","0.00","35.62","35.62","0.00","1.38","1.38","","1,521.93","23,436.44",219,219,0,0,0,0,"24.55","24.55","","250.35","250.35","","100.36","100.36","","251.07","251.07","","101.09","101.09","",0.8,0.013,1.02,2.5,8,0.005
64,"COINBASE:SUIUSD","5","5,474.94","5,474.94","0.00","35.56","35.56","0.00","1.38","1.38","","1,521.93","23,417.05",225,225,0,0,0,0,"24.33","24.33","","250.35","250.35","","100.37","100.37","","251.07","251.07","","101.09","101.09","",0.9,0.013,1.02,2.5,8,0.005
65,"COINBASE:SUIUSD","5","4,873.82","4,873.82","0.00","34.63","34.63","0.00","1.32","1.32","","1,722.05","23,417.05",231,231,0,0,0,0,"21.10","21.10","","250.35","250.35","","100.36","100.36","","251.07","251.07","","101.09","101.09","",1,0.013,1.02,2.5,8,0.005
66,"COINBASE:SUIUSD","5","5,680.78","5,680.78","0.00","36.92","36.92","0.00","1.46","1.46","","1,115.31","23,456.95",195,195,0,0,0,0,"29.13","29.13","","250.36","250.36","","100.37","100.37","","251.07","251.07","","101.02","101.02","",0.6,0.013999999999999999,1.02,2.5,8,0.005
67,"COINBASE:SUIUSD","5","5,529.54","5,529.54","0.00","36.50","36.50","0.00","1.43","1.43","","1,165.21","23,456.95",200,200,0,0,0,0,"27.65","27.65","","250.36","250.36","","100.37","100.37","","251.07","251.07","","101.02","101.02","",0.7,0.013999999999999999,1.02,2.5,8,0.005
68,"COINBASE:SUIUSD","5","5,979.35","5,979.35","0.00","36.89","36.89","0.00","1.46","1.46","","1,215.64","23,408.45",206,206,0,0,0,0,"29.03","29.03","","250.36","250.36","","100.37","100.37","","251.07","251.07","","101.02","101.02","",0.8,0.013999999999999999,1.02,2.5,8,0.005
69,"COINBASE:SUIUSD","5","5,928.93","5,928.93","0.00","36.67","36.67","0.00","1.44","1.44","","1,215.64","23,427.85",210,210,0,0,0,0,"28.23","28.23","","250.36","250.36","","100.37","100.37","","251.07","251.07","","101.02","101.02","",0.9,0.013999999999999999,1.02,2.5,8,0.005
70,"COINBASE:SUIUSD","5","5,327.81","5,327.81","0.00","35.65","35.65","0.00","1.38","1.38","","1,415.76","23,431.08",216,216,0,0,0,0,"24.67","24.67","","250.36","250.36","","100.36","100.36","","251.07","251.07","","101.02","101.02","",1,0.013999999999999999,1.02,2.5,8,0.005
71,"COINBASE:SUIUSD","5","5,232.00","5,232.00","0.00","36.81","36.81","0.00","1.45","1.45","","1,360.49","23,438.66",182,182,0,0,0,0,"28.75","28.75","","250.35","250.35","","100.36","100.36","","251.07","251.07","","101.02","101.02","",0.6,0.015,1.02,2.5,8,0.005
72,"COINBASE:SUIUSD","5","5,430.87","5,430.87","0.00","36.90","36.90","0.00","1.46","1.46","","1,360.49","23,522.75",187,187,0,0,0,0,"29.04","29.04","","250.35","250.35","","100.36","100.36","","251.07","251.07","","101.02","101.02","",0.7,0.015,1.02,2.5,8,0.005
73,"COINBASE:SUIUSD","5","5,780.32","5,780.32","0.00","37.11","37.11","0.00","1.47","1.47","","1,460.82","23,409.55",194,194,0,0,0,0,"29.80","29.80","","250.34","250.34","","100.36","100.36","","251.07","251.07","","101.02","101.02","",0.8,0.015,1.02,2.5,8,0.005
74,"COINBASE:SUIUSD","5","5,729.91","5,729.91","0.00","36.87","36.87","0.00","1.46","1.46","","1,460.82","23,386.91",198,198,0,0,0,0,"28.94","28.94","","250.34","250.34","","100.36","100.36","","251.07","251.07","","101.02","101.02","",0.9,0.015,1.02,2.5,8,0.005
75,"COINBASE:SUIUSD","5","5,478.84","5,478.84","0.00","36.27","36.27","0.00","1.42","1.42","","1,660.94","23,386.91",204,204,0,0,0,0,"26.86","26.86","","250.34","250.34","","100.36","100.36","","251.07","251.07","","101.02","101.02","",1,0.015,1.02,2.5,8,0.005
